"SalePrice","Neighborhood","LotArea","YrBuilt","HouseStyle","Foundation","RoofMatl","Ext1","Heating","Central.Air","TtlBsmtSF","TotRmsAbvGrd","GarageType","Cars","GarageArea","NmbrBRs","YrSold_YYYY","MoSold_MM","SaleDate","id"
157000,"NoPkVil",2308,1975,"2-Story","C'Block","CompShg","Plywood","GasFWA","Yes",855,7,"Attachd",2,460,4,2013,8,"2013-08-01",172
123500,"Br'Dale",2016,1970,"2-Story","C'Block","CompShg","HdBoard","GasFWA","Yes",630,6,"Detachd",2,440,3,2013,11,"2013-11-01",173
100000,"Br'Dale",2016,1970,"2-Story","C'Block","CompShg","HdBoard","GasFWA","Yes",630,6,"Detachd",2,440,3,2012,8,"2012-08-01",174
112000,"Br'Dale",2016,1970,"2-Story","C'Block","CompShg","HdBoard","GasFWA","Yes",672,7,"Detachd",1,288,3,2012,5,"2012-05-01",175
109900,"Br'Dale",2040,1970,"2-Story","C'Block","CompShg","HdBoard","GasFWA","Yes",525,6,"Detachd",2,440,3,2013,4,"2013-04-01",176
114000,"Br'Dale",1680,1971,"2-Story","C'Block","CompShg","HdBoard","GasFWA","Yes",483,4,"Detachd",1,264,2,2013,12,"2013-12-01",177
118514,"Br'Dale",1680,1971,"2-Story","C'Block","CompShg","HdBoard","GasFWA","Yes",672,7,"Detachd",1,264,3,2014,5,"2014-05-01",178
125000,"Br'Dale",1920,1971,"2-Story","C'Block","CompShg","HdBoard","GasFWA","Yes",765,7,"Detachd",2,440,3,2013,5,"2013-05-01",179
126500,"Br'Dale",1920,1971,"2-Story","C'Block","CompShg","HdBoard","GasFWA","Yes",765,6,"Detachd",2,440,2,2014,7,"2014-07-01",180
82000,"Br'Dale",1920,1972,"2-Story","C'Block","CompShg","HdBoard","GasFWA","Yes",766,7,"Detachd",2,440,3,2012,9,"2012-09-01",181
105000,"Br'Dale",1680,1972,"2-Story","C'Block","CompShg","HdBoard","GasFWA","Yes",483,5,"Attachd",1,288,2,2014,7,"2014-07-01",182
120500,"Br'Dale",1680,1972,"2-Story","C'Block","CompShg","HdBoard","GasFWA","Yes",483,5,"Detachd",1,288,2,2014,5,"2014-05-01",183
128000,"Br'Dale",1680,1971,"2-Story","C'Block","CompShg","HdBoard","GasFWA","Yes",628,7,"Detachd",1,264,3,2012,6,"2012-06-01",184
115000,"NoPkVil",3646,1976,"1-Story","C'Block","CompShg","Plywood","GasFWA","Yes",890,4,"Attachd",1,308,2,2014,7,"2014-07-01",185
139900,"NoPkVil",4928,1976,"1-Story","C'Block","CompShg","Plywood","GasFWA","Yes",958,5,"Attachd",2,440,2,2012,5,"2012-05-01",186
124000,"NoPkVil",3351,1976,"1-Story","C'Block","CompShg","Plywood","GasFWA","Yes",958,5,"Attachd",1,308,2,2013,12,"2013-12-01",187
155000,"N Ames",7838,1967,"S/Foyer","C'Block","CompShg","HdBoard","GasFWA","Yes",864,6,"Attachd",1,288,3,2014,4,"2014-04-01",188
130500,"NoPkVil",2617,1975,"1-Story","C'Block","CompShg","Plywood","GasFWA","Yes",1055,5,"Attachd",1,319,2,2013,5,"2013-05-01",189
144000,"NoPkVil",2349,1977,"2-Story","C'Block","CompShg","Plywood","GasFWA","Yes",855,6,"Attachd",2,440,3,2013,5,"2013-05-01",190
165000,"NoPkVil",2280,1978,"2-Story","C'Block","CompShg","Plywood","GasFWA","Yes",804,7,"Detachd",2,440,3,2013,10,"2013-10-01",191
110000,"NoPkVil",2256,1976,"1-Story","C'Block","CompShg","Plywood","GasFWA","Yes",1055,4,"Attachd",1,319,2,2012,7,"2012-07-01",192
392000,"NRidgHt",12444,2008,"1-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",1932,7,"Attachd",3,774,2,2012,11,"2012-11-01",193
348000,"NRidgHt",12456,2006,"1-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",1700,7,"Attachd",3,786,3,2014,7,"2014-07-01",194
378700,"NRidgHt",12469,2006,"1-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",1777,7,"Attachd",3,730,3,2013,12,"2013-12-01",195
372778,"NRidgHt",10005,2011,"1-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",1697,7,"Attachd",3,684,2,2012,7,"2012-07-01",196
27500,"Blmngtn",3182,2013,"1-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",1249,8,"Attachd",2,479,2,2013,4,"2013-04-01",197
241405,"Blmngtn",3182,2013,"1-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",1424,9,"Attachd",2,468,2,2013,12,"2013-12-01",198
23423,"Blmngtn",3182,2013,"1-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",1424,9,"Attachd",2,468,2,2013,7,"2013-07-01",199
25000,"Blmngtn",3182,2012,"1-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",1512,8,"Attachd",2,528,2,2012,6,"2012-06-01",200
25000,"Blmngtn",3182,2012,"1-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",1570,8,"Attachd",2,646,2,2012,6,"2012-06-01",201
456000,"NRidgHt",13641,2007,"2-Story","P'Conc","CompShg","CemntBd","GasFWA","Yes",1934,8,"Attachd",3,1040,3,2013,11,"2013-11-01",202
404900,"NRidgHt",12350,2009,"2-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",1189,8,"Attachd",3,850,3,2013,6,"2013-06-01",203
430000,"NRidgHt",12092,2012,"1-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",1786,9,"Attachd",3,960,3,2012,11,"2012-11-01",204
625000,"NRidgHt",13693,2007,"1-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",2668,8,"Attachd",3,762,2,2013,12,"2013-12-01",205
512500,"NRidgHt",13891,2007,"1-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",2552,8,"Attachd",3,932,3,2013,7,"2013-07-01",206
470000,"NRidgHt",13891,2006,"1-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",2076,7,"Attachd",3,850,2,2012,5,"2012-05-01",207
405000,"NRidgHt",14226,2006,"1-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",1930,9,"Attachd",3,895,3,2012,11,"2012-11-01",208
375000,"NRidgHt",11578,2008,"1-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",1736,7,"Attachd",3,834,3,2014,7,"2014-07-01",209
407280,"NRidgHt",10866,2012,"1-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",1957,11,"Attachd",3,904,3,2013,2,"2013-02-01",210
543056,"NRidgHt",13441,2012,"1-Story","P'Conc","CompShg","CemntBd","GasFWA","Yes",2339,8,"Attachd",3,1062,3,2013,4,"2013-04-01",211
75000,"NRidgHt",13199,2011,"1-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",2164,9,"Attachd",3,1034,3,2012,5,"2012-05-01",212
4200,"NRidgHt",12485,2012,"1-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",1537,7,"Attachd",3,842,2,2012,1,"2012-01-01",213
420000,"NRidgHt",14780,2005,"1-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",1815,7,"Attachd",3,1067,2,2014,2,"2014-02-01",214
420000,"NRidgHt",14418,2007,"1-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",1950,7,"Attachd",3,706,3,2013,8,"2013-08-01",215
460000,"NRidgHt",14977,2006,"1-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",1976,7,"Attachd",3,908,2,2014,7,"2014-07-01",216
298000,"NRidgHt",16870,2004,"1-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",1782,7,"Attachd",3,932,3,2012,2,"2012-02-01",217
485000,"NRidgHt",13654,2005,"2-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",1704,10,"BuiltIn",3,814,4,2014,6,"2014-06-01",218
424900,"NRidgHt",23303,2007,"2-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",1569,10,"BuiltIn",3,651,5,2013,5,"2013-05-01",219
278500,"NRidgHt",16659,2007,"2-Story","P'Conc","CompShg","CemntBd","GasFWA","Yes",1554,7,"Detachd",2,728,3,2013,6,"2013-06-01",220
333000,"NRidgHt",10304,2011,"1-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",1645,8,"Attachd",3,736,3,2012,8,"2012-08-01",221
257500,"NRidgHt",12182,2005,"1-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",1541,7,"Attachd",2,532,3,2013,9,"2013-09-01",222
402000,"NRidgHt",12151,2005,"2-Story","P'Conc","CompShg","CemntBd","GasFWA","Yes",1414,9,"BuiltIn",3,1003,3,2014,7,"2014-07-01",223
312900,"NRidgHt",9591,2004,"1-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",1713,7,"Attachd",3,856,3,2013,5,"2013-05-01",224
379000,"NRidgHt",8834,2004,"2-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",1476,10,"Attachd",3,738,4,2012,11,"2012-11-01",225
277500,"NRidgHt",12878,2003,"1-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",1760,8,"Attachd",2,583,3,2012,7,"2012-07-01",226
235000,"NRidgHt",11070,2006,"2-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",1599,7,"Attachd",2,484,3,2012,9,"2012-09-01",227
449000,"NRidgHt",13788,2003,"2-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",2007,10,"BuiltIn",3,781,4,2012,8,"2012-08-01",228
500000,"NRidgHt",13472,2003,"1-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",2392,8,"Attachd",3,968,3,2014,5,"2014-05-01",229
320000,"NRidgHt",13605,2004,"2-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",1272,9,"Attachd",3,886,4,2012,6,"2012-06-01",230
259000,"NRidgHt",12917,2003,"2-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",1121,8,"BuiltIn",3,950,3,2012,12,"2012-12-01",231
466250,"NRidgHt",20431,2005,"2-Story","P'Conc","CompShg","CemntBd","GasFWA","Yes",1846,9,"Attachd",3,706,4,2014,8,"2014-08-01",232
319500,"NRidgHt",10000,2003,"2-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",1008,9,"BuiltIn",3,632,4,2014,6,"2014-06-01",233
259500,"NRidgHt",9375,2003,"2-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",950,7,"Attachd",2,672,3,2013,5,"2013-05-01",234
307500,"NRidgHt",17112,2003,"2-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",1167,11,"BuiltIn",3,659,4,2013,4,"2013-04-01",235
260500,"NRidgHt",10927,2005,"2-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",1058,8,"BuiltIn",2,736,3,2012,8,"2012-08-01",236
300000,"NRidgHt",9254,2005,"1-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",1721,7,"Attachd",2,554,3,2013,9,"2013-09-01",237
217000,"NRidgHt",9455,2002,"1-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",1571,7,"Attachd",2,568,3,2012,2,"2012-02-01",238
320700,"NRidgHt",9750,2002,"1-Story","P'Conc","CompShg","MetalSd","GasFWA","Yes",1917,6,"Attachd",2,587,2,2012,6,"2012-06-01",239
273900,"NRidgHt",6472,2008,"1-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",1451,6,"Attachd",2,539,2,2014,2,"2014-02-01",240
236000,"NRidgHt",12304,2005,"1-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",1367,6,"Attachd",2,484,2,2014,6,"2014-06-01",241
210000,"NRidgHt",6955,2005,"1-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",1368,6,"Attachd",2,474,2,2013,5,"2013-05-01",242
226000,"NRidgHt",4590,2006,"1-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",1554,6,"Attachd",2,627,2,2014,6,"2014-06-01",243
258000,"NRidgHt",4590,2006,"1-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",1554,6,"Attachd",2,627,2,2014,5,"2014-05-01",244
352000,"NRidgHt",7125,2004,"1-Story","P'Conc","CompShg","MetalSd","GasFWA","Yes",1845,6,"Attachd",2,585,2,2012,10,"2012-10-01",245
288700,"NRidgHt",8438,2011,"1-Story","P'Conc","CompShg","MetalSd","GasFWA","Yes",1548,6,"Attachd",3,800,2,2012,4,"2012-04-01",246
294000,"NRidgHt",6240,2011,"1-Story","P'Conc","CompShg","MetalSd","GasFWA","Yes",1478,7,"Attachd",2,488,2,2012,6,"2012-06-01",247
189900,"NRidgHt",2988,2003,"1-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",1405,6,"Attachd",2,478,2,2013,6,"2013-06-01",248
199900,"NRidgHt",2268,2003,"2-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",764,6,"BuiltIn",2,474,2,2014,6,"2014-06-01",249
168000,"NRidgHt",2268,2003,"2-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",764,6,"BuiltIn",2,474,2,2012,6,"2012-06-01",250
166450,"NRidgHt",2448,2003,"2-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",764,6,"BuiltIn",2,474,2,2013,2,"2013-02-01",251
194000,"NRidgHt",5484,2004,"1-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",1358,6,"Attachd",2,484,2,2012,4,"2012-04-01",252
340800,"NRidgHt",11625,2013,"1-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",1564,9,"Attachd",3,839,3,2014,1,"2014-01-01",253
375000,"NRidgHt",10534,2013,"1-Story","P'Conc","CompShg","CemntBd","GasFWA","Yes",1860,9,"Attachd",3,777,3,2014,6,"2014-06-01",254
355000,"NRidgHt",10443,2013,"1-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",1551,8,"Attachd",3,863,2,2013,10,"2013-10-01",255
466999,"NRidgHt",17081,2012,"2-Story","P'Conc","CompShg","CemntBd","GasFWA","Yes",1482,13,"BuiltIn",3,816,3,2012,5,"2012-05-01",256
52500,"NRidgHt",12669,2013,"1-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",1619,8,"Attachd",3,838,3,2014,1,"2014-01-01",257
385000,"NRidgHt",9360,2012,"1-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",1606,9,"Attachd",3,854,2,2013,5,"2013-05-01",258
56565,"NRidgHt",9360,2012,"1-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",1606,9,"Attachd",3,854,2,2012,3,"2012-03-01",259
67000,"NRidgHt",9360,2013,"2-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",895,11,"BuiltIn",3,734,3,2013,2,"2013-02-01",260
61000,"NRidgHt",13332,2013,"1-Story","P'Conc","CompShg","CemntBd","GasFWA","Yes",1676,9,"Attachd",3,723,2,2013,3,"2013-03-01",261
315701,"NRidgHt",9778,2012,"1-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",1553,8,"Attachd",3,776,3,2013,3,"2013-03-01",262
397700,"NRidgHt",17169,2013,"1-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",1822,9,"Attachd",3,950,3,2013,7,"2013-07-01",263
62000,"NRidgHt",12804,2013,"1-Story","P'Conc","CompShg","CemntBd","GasFWA","Yes",2010,8,"Attachd",3,896,3,2013,11,"2013-11-01",264
62000,"NRidgHt",12804,2013,"1-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",1551,7,"Attachd",3,863,2,2013,10,"2013-10-01",265
329684,"NRidgHt",12804,2013,"1-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",1627,9,"Attachd",3,890,3,2014,3,"2014-03-01",266
53000,"NRidgHt",12804,2013,"1-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",1627,9,"Attachd",3,890,3,2013,11,"2013-11-01",267
381682,"NRidgHt",19608,2013,"1-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",1694,8,"Attachd",3,748,3,2013,6,"2013-06-01",268
69000,"NRidgHt",19608,2013,"1-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",1694,8,"Attachd",3,748,3,2013,2,"2013-02-01",269
393924,"NRidgHt",10698,2013,"1-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",1600,9,"Attachd",3,893,3,2013,12,"2013-12-01",270
401804,"NRidgHt",9360,2012,"1-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",1810,9,"Attachd",3,865,3,2013,5,"2013-05-01",271
439000,"NRidgHt",9000,2013,"1-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",1871,9,"Attachd",3,799,3,2014,5,"2014-05-01",272
200000,"Gilbert",10237,2006,"2-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",738,8,"Attachd",2,440,3,2013,10,"2013-10-01",273
185000,"Gilbert",11890,2005,"2-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",742,8,"Attachd",2,390,3,2012,4,"2012-04-01",274
229000,"Gilbert",19257,2005,"2-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",948,9,"Attachd",2,442,4,2014,6,"2014-06-01",275
196500,"Gilbert",9729,2006,"2-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",698,6,"BuiltIn",2,438,4,2014,3,"2014-03-01",276
125580,"Gilbert",9729,2006,"2-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",698,6,"BuiltIn",2,438,4,2013,8,"2013-08-01",277
184900,"Gilbert",10755,2005,"1-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",1326,6,"Attachd",2,388,3,2012,6,"2012-06-01",278
201500,"Gilbert",8993,2007,"1-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",1324,6,"Attachd",2,430,3,2012,5,"2012-05-01",279
180000,"Gilbert",8229,2007,"2-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",752,6,"Attachd",2,440,3,2013,4,"2013-04-01",280
178000,"Gilbert",7713,2007,"2-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",728,7,"Attachd",2,400,3,2012,4,"2012-04-01",281
179100,"Gilbert",7697,2007,"1-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",1322,6,"Attachd",2,428,3,2012,6,"2012-06-01",282
162000,"Gilbert",9093,2005,"2-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",602,6,"Attachd",2,400,3,2012,8,"2012-08-01",283
232000,"Blmngtn",3922,2006,"1-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",1258,7,"Attachd",3,648,2,2013,9,"2013-09-01",284
233500,"Blmngtn",3087,2006,"1-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",1220,6,"Attachd",2,437,2,2014,6,"2014-06-01",285
220000,"Blmngtn",3940,2003,"1-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",1415,6,"Attachd",3,644,2,2012,11,"2012-11-01",286
250500,"Blmngtn",3790,2003,"1-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",1415,7,"Attachd",3,644,2,2014,4,"2014-04-01",287
212000,"Blmngtn",2938,2003,"1-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",1394,7,"Attachd",2,398,2,2012,9,"2012-09-01",288
223750,"Blmngtn",3621,2003,"1-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",1406,7,"Attachd",3,630,2,2012,12,"2012-12-01",289
210000,"Blmngtn",3072,2004,"1-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",1365,7,"Attachd",2,388,2,2012,7,"2012-07-01",290
232495,"Blmngtn",3182,2013,"1-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",1249,8,"Attachd",2,479,2,2013,7,"2013-07-01",291
262900,"Blmngtn",3010,2011,"1-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",1307,8,"Attachd",2,438,2,2014,6,"2014-06-01",292
232546,"Blmngtn",3982,2006,"1-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",1520,7,"Attachd",3,648,1,2012,6,"2012-06-01",293
240000,"Blmngtn",3332,2011,"1-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",1352,9,"Attachd",2,468,2,2012,5,"2012-05-01",294
248000,"Blmngtn",3374,2012,"1-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",1509,7,"Attachd",2,470,2,2012,11,"2012-11-01",295
27262,"Blmngtn",3420,2012,"1-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",1454,9,"Attachd",2,478,2,2012,11,"2012-11-01",296
264025,"Blmngtn",3462,2013,"1-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",1452,8,"Attachd",2,478,2,2013,7,"2013-07-01",297
27738,"Blmngtn",3462,2013,"1-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",1452,8,"Attachd",2,478,2,2012,11,"2012-11-01",298
226924,"Blmngtn",3267,2013,"1-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",1349,7,"Attachd",2,469,2,2014,4,"2014-04-01",299
23847,"Blmngtn",3267,2013,"1-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",1349,7,"Attachd",2,469,2,2013,7,"2013-07-01",300
270922,"Blmngtn",3002,2013,"1-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",1446,7,"Attachd",2,468,1,2014,6,"2014-06-01",301
22999,"Blmngtn",3002,2013,"1-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",1446,7,"Attachd",2,468,1,2013,7,"2013-07-01",302
30000,"Blmngtn",3922,2013,"1-Story","P'Conc","CompShg","VinylSd","Other","Yes",1585,8,"Attachd",3,786,2,2013,3,"2013-03-01",303
288000,"Blmngtn",3583,2013,"1-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",1481,8,"Attachd",3,786,2,2013,10,"2013-10-01",304
27500,"Blmngtn",3583,2013,"1-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",1481,8,"Attachd",3,786,2,2013,3,"2013-03-01",305
198500,"Gilbert",16219,2004,"S/Level","P'Conc","CompShg","VinylSd","GasFWA","Yes",835,5,"Attachd",2,437,2,2013,10,"2013-10-01",306
173509,"Gilbert",21930,2005,"2-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",720,7,"BuiltIn",2,400,4,2013,3,"2013-03-01",307
166214,"Gilbert",21930,2005,"2-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",720,7,"BuiltIn",2,400,4,2012,4,"2012-04-01",308
214000,"Gilbert",8733,2002,"2-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",847,7,"Attachd",2,433,3,2012,9,"2012-09-01",309
275000,"Gilbert",8068,2002,"2-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",1010,8,"BuiltIn",2,390,4,2014,8,"2014-08-01",310
275000,"Gilbert",8896,2003,"2-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",1000,8,"BuiltIn",3,640,4,2012,9,"2012-09-01",311
195000,"Gilbert",7415,2004,"2-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",839,8,"Attachd",2,398,3,2013,4,"2013-04-01",312
209000,"Gilbert",9587,2005,"S/Level","P'Conc","CompShg","VinylSd","GasFWA","Yes",856,5,"Attachd",2,400,2,2014,5,"2014-05-01",313
192000,"Gilbert",8507,2004,"2-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",861,7,"BuiltIn",2,430,3,2013,5,"2013-05-01",314
233000,"Gilbert",7851,2002,"2-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",860,8,"BuiltIn",2,440,4,2013,7,"2013-07-01",315
195000,"Gilbert",8577,2004,"2-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",847,7,"BuiltIn",2,433,3,2013,7,"2013-07-01",316
182250,"Gilbert",13152,2004,"S/Level","P'Conc","CompShg","VinylSd","GasFWA","Yes",384,7,"BuiltIn",2,400,3,2013,6,"2013-06-01",317
192500,"Gilbert",8965,2003,"2-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",782,8,"Attachd",2,400,3,2012,8,"2012-08-01",318
191500,"Gilbert",7750,2000,"S/Level","P'Conc","CompShg","VinylSd","GasFWA","Yes",384,7,"BuiltIn",2,400,3,2014,2,"2014-02-01",319
191500,"Gilbert",7750,2000,"S/Level","P'Conc","CompShg","VinylSd","GasFWA","Yes",384,7,"BuiltIn",2,400,3,2013,10,"2013-10-01",320
199000,"Gilbert",7750,2001,"2-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",794,7,"Attachd",2,388,3,2013,6,"2013-06-01",321
37967,"NRidgHt",6845,2013,"1-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",1523,7,"Attachd",2,512,2,2013,2,"2013-02-01",322
36658,"NRidgHt",6635,2013,"1-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",1523,7,"Attachd",2,512,2,2013,2,"2013-02-01",323
249900,"NRidgHt",5308,2013,"1-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",1363,6,"Attachd",2,499,2,2013,10,"2013-10-01",324
280000,"NRidgHt",7069,2013,"1-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",1375,6,"Attachd",2,529,1,2014,5,"2014-05-01",325
43393,"NRidgHt",6512,2013,"1-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",1662,7,"Attachd",2,575,2,2013,4,"2013-04-01",326
46607,"NRidgHt",6829,2013,"1-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",1515,7,"Attachd",2,552,2,2013,4,"2013-04-01",327
226000,"NRidgHt",7301,2007,"1-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",1350,6,"Attachd",2,484,2,2012,12,"2012-12-01",328
237900,"NRidgHt",6739,2010,"1-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",1342,7,"Attachd",2,528,2,2012,7,"2012-07-01",329
269779,"NRidgHt",6358,2012,"1-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",1390,7,"Attachd",2,510,2,2013,4,"2013-04-01",330
275000,"NRidgHt",6395,2012,"1-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",1456,6,"Attachd",2,533,2,2013,7,"2013-07-01",331
263000,"NRidgHt",6365,2013,"1-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",1523,7,"Attachd",2,512,2,2014,4,"2014-04-01",332
263000,"NRidgHt",6365,2013,"1-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",1523,7,"Attachd",2,512,2,2014,3,"2014-03-01",333
286900,"NRidgHt",6494,2013,"1-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",1469,7,"Attachd",2,500,2,2014,7,"2014-07-01",334
286521,"NRidgHt",6494,2013,"1-Story","P'Conc","CompShg","CemntBd","GasFWA","Yes",1382,6,"Attachd",2,517,1,2014,8,"2014-08-01",335
323000,"NoRidge",11821,1996,"1-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",1861,7,"Attachd",2,857,3,2013,10,"2013-10-01",336
384000,"NoRidge",12191,1997,"2-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",1779,11,"BuiltIn",3,925,4,2012,6,"2012-06-01",337
240000,"Gilbert",8035,2000,"2-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",998,7,"BuiltIn",2,402,3,2014,2,"2014-02-01",338
239000,"Gilbert",8740,2002,"2-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",854,8,"BuiltIn",2,435,4,2014,7,"2014-07-01",339
210000,"Gilbert",8772,1999,"2-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",795,7,"Attachd",2,420,3,2013,3,"2013-03-01",340
